trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
R2_T22,,,204,10,Wal-Mart,,,4.874
R2_T22,,,1135,11,Wal-Mart,,,5.076
R2_T22,,,1109,12,Wal-Mart,,,5.566
R2_T22,,,1110,13,Wal-Mart,,,6.057
R2_T22,,,205,14,Wal-Mart,,,6.222
R2_T22,17:18:00,17:18:00,206,15,Wal-Mart,,,6.553
R2_T22,,,208,16,Wal-Mart,,,6.858
R2_T22,,,209,17,Wal-Mart,,,7.464
R2_T22,17:21:00,17:21:00,210,18,Wal-Mart,,,7.667
R2_T22,,,211,19,Wal-Mart,,,8.063
R2_T22,,,212,20,Wal-Mart,,,8.364
R2_T22,17:26:00,17:26:00,195,21,Wal-Mart,,,8.926
R3_T01,06:15:00,06:15:00,148,1,Southgate,,,0
R3_T01,,,213,2,Southgate,,,0.607
R3_T01,,,214,3,Southgate,,,0.879
R3_T01,,,1136,4,Southgate,,,1.201
R3_T01,,,1137,5,Southgate,,,1.394
R3_T01,06:21:00,06:21:00,139,6,Southgate,,,1.634
R3_T01,,,216,7,Transfer Center,,,2.255
R3_T01,,,217,8,Transfer Center,,,2.446
R3_T01,,,1111,9,Transfer Center,,,2.69
R3_T01,,,218,10,Transfer Center,,,2.991
R3_T01,06:28:00,06:28:00,219,11,Transfer Center,,,3.584
R3_T01,,,220,12,Transfer Center,,,4.059
R3_T01,,,221,13,Transfer Center,,,4.373
R3_T01,,,222,14,Transfer Center,,,5.012
R3_T01,,,223,15,Transfer Center,,,5.419
R3_T01,,,1138,16,Transfer Center,,,5.716
R3_T01,,,1112,17,Transfer Center,,,5.903
R3_T01,06:35:00,06:35:00,139,18,Transfer Center,,,6.056
R3_T01,,,1114,19,Transfer Center,,,6.663
R3_T01,,,225,20,Transfer Center,,,7.11
R3_T01,,,306,21,Transfer Center,,,7.332
R3_T01,06:40:00,06:40:00,148,22,Transfer Center,,,7.673
R3_T02,06:45:00,06:45:00,148,1,Southgate,,,0
R3_T02,,,213,2,Southgate,,,0.607
R3_T02,,,214,3,Southgate,,,0.879
R3_T02,,,1136,4,Southgate,,,1.201
R3_T02,,,1137,5,Southgate,,,1.394
R3_T02,06:51:00,06:51:00,139,6,Southgate,,,1.634
R3_T02,,,216,7,Transfer Center,,,2.255
R3_T02,,,217,8,Transfer Center,,,2.446
R3_T02,,,1111,9,Transfer Center,,,2.69
R3_T02,,,218,10,Transfer Center,,,2.991
R3_T02,06:58:00,06:58:00,219,11,Transfer Center,,,3.584
R3_T02,,,220,12,Transfer Center,,,4.059
R3_T02,,,221,13,Transfer Center,,,4.373
R3_T02,,,222,14,Transfer Center,,,5.012
R3_T02,,,223,15,Transfer Center,,,5.419
R3_T02,,,1138,16,Transfer Center,,,5.716
R3_T02,,,1112,17,Transfer Center,,,5.903
R3_T02,07:05:00,07:05:00,139,18,Transfer Center,,,6.056
R3_T02,,,1114,19,Transfer Center,,,6.663
R3_T02,,,225,20,Transfer Center,,,7.11
R3_T02,,,306,21,Transfer Center,,,7.332
R3_T02,07:10:00,07:10:00,148,22,Transfer Center,,,7.673
R3_T03,07:15:00,07:15:00,148,1,Southgate,,,0
R3_T03,,,213,2,Southgate,,,0.607
R3_T03,,,214,3,Southgate,,,0.879
R3_T03,,,1136,4,Southgate,,,1.201
R3_T03,,,1137,5,Southgate,,,1.394
R3_T03,07:21:00,07:21:00,139,6,Southgate,,,1.634
R3_T03,,,216,7,Transfer Center,,,2.255
R3_T03,,,217,8,Transfer Center,,,2.446
R3_T03,,,1111,9,Transfer Center,,,2.69
R3_T03,,,218,10,Transfer Center,,,2.991
R3_T03,07:28:00,07:28:00,219,11,Transfer Center,,,3.584
R3_T03,,,220,12,Transfer Center,,,4.059
R3_T03,,,221,13,Transfer Center,,,4.373
R3_T03,,,222,14,Transfer Center,,,5.012
R3_T03,,,223,15,Transfer Center,,,5.419
R3_T03,,,1138,16,Transfer Center,,,5.716
R3_T03,,,1112,17,Transfer Center,,,5.903
R3_T03,07:35:00,07:35:00,139,18,Transfer Center,,,6.056
R3_T03,,,1114,19,Transfer Center,,,6.663
R3_T03,,,225,20,Transfer Center,,,7.11
R3_T03,,,306,21,Transfer Center,,,7.332
R3_T03,07:40:00,07:40:00,148,22,Transfer Center,,,7.673
R3_T04,07:45:00,07:45:00,148,1,Southgate,,,0
R3_T04,,,213,2,Southgate,,,0.607
R3_T04,,,214,3,Southgate,,,0.879
R3_T04,,,1136,4,Southgate,,,1.201
R3_T04,,,1137,5,Southgate,,,1.394
R3_T04,07:51:00,07:51:00,139,6,Southgate,,,1.634
R3_T04,,,216,7,Transfer Center,,,2.255
R3_T04,,,217,8,Transfer Center,,,2.446
R3_T04,,,1111,9,Transfer Center,,,2.69
R3_T04,,,218,10,Transfer Center,,,2.991
R3_T04,07:58:00,07:58:00,219,11,Transfer Center,,,3.584
R3_T04,,,220,12,Transfer Center,,,4.059
R3_T04,,,221,13,Transfer Center,,,4.373
R3_T04,,,222,14,Transfer Center,,,5.012
R3_T04,,,223,15,Transfer Center,,,5.419
R3_T04,,,1138,16,Transfer Center,,,5.716
R3_T04,,,1112,17,Transfer Center,,,5.903
R3_T04,08:05:00,08:05:00,139,18,Transfer Center,,,6.056
R3_T04,,,1114,19,Transfer Center,,,6.663
R3_T04,,,225,20,Transfer Center,,,7.11
R3_T04,,,306,21,Transfer Center,,,7.332
R3_T04,08:10:00,08:10:00,148,22,Transfer Center,,,7.673
R3_T05,08:15:00,08:15:00,148,1,Southgate,,,0
R3_T05,,,213,2,Southgate,,,0.607
R3_T05,,,214,3,Southgate,,,0.879
R3_T05,,,1136,4,Southgate,,,1.201
R3_T05,,,1137,5,Southgate,,,1.394
R3_T05,08:21:00,08:21:00,139,6,Southgate,,,1.634
R3_T05,,,216,7,Transfer Center,,,2.255
R3_T05,,,217,8,Transfer Center,,,2.446
R3_T05,,,1111,9,Transfer Center,,,2.69
R3_T05,,,218,10,Transfer Center,,,2.991
R3_T05,08:28:00,08:28:00,219,11,Transfer Center,,,3.584
R3_T05,,,220,12,Transfer Center,,,4.059
R3_T05,,,221,13,Transfer Center,,,4.373
R3_T05,,,222,14,Transfer Center,,,5.012
R3_T05,,,223,15,Transfer Center,,,5.419
R3_T05,,,1138,16,Transfer Center,,,5.716
R3_T05,,,1112,17,Transfer Center,,,5.903
R3_T05,08:35:00,08:35:00,139,18,Transfer Center,,,6.056
R3_T05,,,1114,19,Transfer Center,,,6.663
R3_T05,,,225,20,Transfer Center,,,7.11
R3_T05,,,306,21,Transfer Center,,,7.332
R3_T05,08:40:00,08:40:00,148,22,Transfer Center,,,7.673
R3_T06,08:45:00,08:45:00,148,1,Southgate,,,0
R3_T06,,,213,2,Southgate,,,0.607
R3_T06,,,214,3,Southgate,,,0.879
R3_T06,,,1136,4,Southgate,,,1.201
R3_T06,,,1137,5,Southgate,,,1.394
R3_T06,08:51:00,08:51:00,139,6,Southgate,,,1.634
R3_T06,,,216,7,Transfer Center,,,2.255
R3_T06,,,217,8,Transfer Center,,,2.446
R3_T06,,,1111,9,Transfer Center,,,2.69
R3_T06,,,218,10,Transfer Center,,,2.991
R3_T06,08:58:00,08:58:00,219,11,Transfer Center,,,3.584
R3_T06,,,220,12,Transfer Center,,,4.059
R3_T06,,,221,13,Transfer Center,,,4.373
R3_T06,,,222,14,Transfer Center,,,5.012
R3_T06,,,223,15,Transfer Center,,,5.419
R3_T06,,,1138,16,Transfer Center,,,5.716
R3_T06,,,1112,17,Transfer Center,,,5.903
R3_T06,09:05:00,09:05:00,139,18,Transfer Center,,,6.056
R3_T06,,,1114,19,Transfer Center,,,6.663
R3_T06,,,225,20,Transfer Center,,,7.11
R3_T06,,,306,21,Transfer Center,,,7.332
R3_T06,09:10:00,09:10:00,148,22,Transfer Center,,,7.673
R3_T07,09:15:00,09:15:00,148,1,Southgate,,,0
R3_T07,,,213,2,Southgate,,,0.607
R3_T07,,,214,3,Southgate,,,0.879
R3_T07,,,1136,4,Southgate,,,1.201
R3_T07,,,1137,5,Southgate,,,1.394
R3_T07,09:21:00,09:21:00,139,6,Southgate,,,1.634
R3_T07,,,216,7,Transfer Center,,,2.255
R3_T07,,,217,8,Transfer Center,,,2.446
R3_T07,,,1111,9,Transfer Center,,,2.69
R3_T07,,,218,10,Transfer Center,,,2.991
R3_T07,09:28:00,09:28:00,219,11,Transfer Center,,,3.584
R3_T07,,,220,12,Transfer Center,,,4.059
R3_T07,,,221,13,Transfer Center,,,4.373
R3_T07,,,222,14,Transfer Center,,,5.012
R3_T07,,,223,15,Transfer Center,,,5.419
R3_T07,,,1138,16,Transfer Center,,,5.716
R3_T07,,,1112,17,Transfer Center,,,5.903
R3_T07,09:35:00,09:35:00,139,18,Transfer Center,,,6.056
R3_T07,,,1114,19,Transfer Center,,,6.663
R3_T07,,,225,20,Transfer Center,,,7.11
R3_T07,,,306,21,Transfer Center,,,7.332
R3_T07,09:40:00,09:40:00,148,22,Transfer Center,,,7.673
R3_T08,09:45:00,09:45:00,148,1,Southgate,,,0
R3_T08,,,213,2,Southgate,,,0.607
R3_T08,,,214,3,Southgate,,,0.879
R3_T08,,,1136,4,Southgate,,,1.201
R3_T08,,,1137,5,Southgate,,,1.394
R3_T08,09:51:00,09:51:00,139,6,Southgate,,,1.634
R3_T08,,,216,7,Transfer Center,,,2.255
R3_T08,,,217,8,Transfer Center,,,2.446
R3_T08,,,1111,9,Transfer Center,,,2.69
R3_T08,,,218,10,Transfer Center,,,2.991
R3_T08,09:58:00,09:58:00,219,11,Transfer Center,,,3.584
R3_T08,,,220,12,Transfer Center,,,4.059
R3_T08,,,221,13,Transfer Center,,,4.373
R3_T08,,,222,14,Transfer Center,,,5.012
R3_T08,,,223,15,Transfer Center,,,5.419
R3_T08,,,1138,16,Transfer Center,,,5.716
R3_T08,,,1112,17,Transfer Center,,,5.903
R3_T08,10:05:00,10:05:00,139,18,Transfer Center,,,6.056
R3_T08,,,1114,19,Transfer Center,,,6.663
R3_T08,,,225,20,Transfer Center,,,7.11
R3_T08,,,306,21,Transfer Center,,,7.332
R3_T08,10:10:00,10:10:00,148,22,Transfer Center,,,7.673
R3_T09,10:15:00,10:15:00,148,1,Southgate,,,0
R3_T09,,,213,2,Southgate,,,0.607
R3_T09,,,214,3,Southgate,,,0.879
R3_T09,,,1136,4,Southgate,,,1.201
R3_T09,,,1137,5,Southgate,,,1.394
R3_T09,10:21:00,10:21:00,139,6,Southgate,,,1.634
R3_T09,,,216,7,Transfer Center,,,2.255
R3_T09,,,217,8,Transfer Center,,,2.446
R3_T09,,,1111,9,Transfer Center,,,2.69
R3_T09,,,218,10,Transfer Center,,,2.991
R3_T09,10:28:00,10:28:00,219,11,Transfer Center,,,3.584
R3_T09,,,220,12,Transfer Center,,,4.059
R3_T09,,,221,13,Transfer Center,,,4.373
R3_T09,,,222,14,Transfer Center,,,5.012
R3_T09,,,223,15,Transfer Center,,,5.419
R3_T09,,,1138,16,Transfer Center,,,5.716
R3_T09,,,1112,17,Transfer Center,,,5.903
R3_T09,10:35:00,10:35:00,139,18,Transfer Center,,,6.056
R3_T09,,,1114,19,Transfer Center,,,6.663
R3_T09,,,225,20,Transfer Center,,,7.11
R3_T09,,,306,21,Transfer Center,,,7.332
R3_T09,10:40:00,10:40:00,148,22,Transfer Center,,,7.673
R3_T10,10:45:00,10:45:00,148,1,Southgate,,,0
R3_T10,,,213,2,Southgate,,,0.607
R3_T10,,,214,3,Southgate,,,0.879
R3_T10,,,1136,4,Southgate,,,1.201
R3_T10,,,1137,5,Southgate,,,1.394
R3_T10,10:51:00,10:51:00,139,6,Southgate,,,1.634
R3_T10,,,216,7,Transfer Center,,,2.255
R3_T10,,,217,8,Transfer Center,,,2.446
R3_T10,,,1111,9,Transfer Center,,,2.69
R3_T10,,,218,10,Transfer Center,,,2.991
R3_T10,10:58:00,10:58:00,219,11,Transfer Center,,,3.584
R3_T10,,,220,12,Transfer Center,,,4.059
R3_T10,,,221,13,Transfer Center,,,4.373
R3_T10,,,222,14,Transfer Center,,,5.012
R3_T10,,,223,15,Transfer Center,,,5.419
R3_T10,,,1138,16,Transfer Center,,,5.716
R3_T10,,,1112,17,Transfer Center,,,5.903
R3_T10,11:05:00,11:05:00,139,18,Transfer Center,,,6.056
R3_T10,,,1114,19,Transfer Center,,,6.663
R3_T10,,,225,20,Transfer Center,,,7.11
R3_T10,,,306,21,Transfer Center,,,7.332
R3_T10,11:10:00,11:10:00,148,22,Transfer Center,,,7.673
R3_T11,11:15:00,11:15:00,148,1,Southgate,,,0
R3_T11,,,213,2,Southgate,,,0.607
R3_T11,,,214,3,Southgate,,,0.879
R3_T11,,,1136,4,Southgate,,,1.201
R3_T11,,,1137,5,Southgate,,,1.394
R3_T11,11:21:00,11:21:00,139,6,Southgate,,,1.634
R3_T11,,,216,7,Transfer Center,,,2.255
R3_T11,,,217,8,Transfer Center,,,2.446
R3_T11,,,1111,9,Transfer Center,,,2.69
R3_T11,,,218,10,Transfer Center,,,2.991
R3_T11,11:28:00,11:28:00,219,11,Transfer Center,,,3.584
R3_T11,,,220,12,Transfer Center,,,4.059
R3_T11,,,221,13,Transfer Center,,,4.373
R3_T11,,,222,14,Transfer Center,,,5.012
R3_T11,,,223,15,Transfer Center,,,5.419
R3_T11,,,1138,16,Transfer Center,,,5.716
R3_T11,,,1112,17,Transfer Center,,,5.903
R3_T11,11:35:00,11:35:00,139,18,Transfer Center,,,6.056
R3_T11,,,1114,19,Transfer Center,,,6.663
R3_T11,,,225,20,Transfer Center,,,7.11
R3_T11,,,306,21,Transfer Center,,,7.332
R3_T11,11:40:00,11:40:00,148,22,Transfer Center,,,7.673
R3_T12,11:45:00,11:45:00,148,1,Southgate,,,0
R3_T12,,,213,2,Southgate,,,0.607
R3_T12,,,214,3,Southgate,,,0.879
R3_T12,,,1136,4,Southgate,,,1.201
R3_T12,,,1137,5,Southgate,,,1.394
R3_T12,11:51:00,11:51:00,139,6,Southgate,,,1.634
R3_T12,,,216,7,Transfer Center,,,2.255
R3_T12,,,217,8,Transfer Center,,,2.446
R3_T12,,,1111,9,Transfer Center,,,2.69
R3_T12,,,218,10,Transfer Center,,,2.991
R3_T12,11:58:00,11:58:00,219,11,Transfer Center,,,3.584
R3_T12,,,220,12,Transfer Center,,,4.059
R3_T12,,,221,13,Transfer Center,,,4.373
R3_T12,,,222,14,Transfer Center,,,5.012
R3_T12,,,223,15,Transfer Center,,,5.419
R3_T12,,,1138,16,Transfer Center,,,5.716
R3_T12,,,1112,17,Transfer Center,,,5.903
R3_T12,12:05:00,12:05:00,139,18,Transfer Center,,,6.056
R3_T12,,,1114,19,Transfer Center,,,6.663
R3_T12,,,225,20,Transfer Center,,,7.11
R3_T12,,,306,21,Transfer Center,,,7.332
R3_T12,12:10:00,12:10:00,148,22,Transfer Center,,,7.673
R3_T13,12:15:00,12:15:00,148,1,Southgate,,,0
R3_T13,,,213,2,Southgate,,,0.607
R3_T13,,,214,3,Southgate,,,0.879
R3_T13,,,1136,4,Southgate,,,1.201
R3_T13,,,1137,5,Southgate,,,1.394
R3_T13,12:21:00,12:21:00,139,6,Southgate,,,1.634
R3_T13,,,216,7,Transfer Center,,,2.255
R3_T13,,,217,8,Transfer Center,,,2.446
R3_T13,,,1111,9,Transfer Center,,,2.69
R3_T13,,,218,10,Transfer Center,,,2.991
R3_T13,12:28:00,12:28:00,219,11,Transfer Center,,,3.584
R3_T13,,,220,12,Transfer Center,,,4.059
R3_T13,,,221,13,Transfer Center,,,4.373
R3_T13,,,222,14,Transfer Center,,,5.012
R3_T13,,,223,15,Transfer Center,,,5.419
R3_T13,,,1138,16,Transfer Center,,,5.716
R3_T13,,,1112,17,Transfer Center,,,5.903
R3_T13,12:35:00,12:35:00,139,18,Transfer Center,,,6.056
R3_T13,,,1114,19,Transfer Center,,,6.663
R3_T13,,,225,20,Transfer Center,,,7.11
R3_T13,,,306,21,Transfer Center,,,7.332
R3_T13,12:40:00,12:40:00,148,22,Transfer Center,,,7.673
R3_T14,12:45:00,12:45:00,148,1,Southgate,,,0
R3_T14,,,213,2,Southgate,,,0.607
R3_T14,,,214,3,Southgate,,,0.879
R3_T14,,,1136,4,Southgate,,,1.201
R3_T14,,,1137,5,Southgate,,,1.394
R3_T14,12:51:00,12:51:00,139,6,Southgate,,,1.634
R3_T14,,,216,7,Transfer Center,,,2.255
R3_T14,,,217,8,Transfer Center,,,2.446
R3_T14,,,1111,9,Transfer Center,,,2.69
R3_T14,,,218,10,Transfer Center,,,2.991
R3_T14,12:58:00,12:58:00,219,11,Transfer Center,,,3.584
R3_T14,,,220,12,Transfer Center,,,4.059
R3_T14,,,221,13,Transfer Center,,,4.373
R3_T14,,,222,14,Transfer Center,,,5.012
R3_T14,,,223,15,Transfer Center,,,5.419
R3_T14,,,1138,16,Transfer Center,,,5.716
R3_T14,,,1112,17,Transfer Center,,,5.903
R3_T14,13:05:00,13:05:00,139,18,Transfer Center,,,6.056
R3_T14,,,1114,19,Transfer Center,,,6.663
R3_T14,,,225,20,Transfer Center,,,7.11
R3_T14,,,306,21,Transfer Center,,,7.332
R3_T14,13:10:00,13:10:00,148,22,Transfer Center,,,7.673
R3_T15,13:15:00,13:15:00,148,1,Southgate,,,0
R3_T15,,,213,2,Southgate,,,0.607
R3_T15,,,214,3,Southgate,,,0.879
R3_T15,,,1136,4,Southgate,,,1.201
R3_T15,,,1137,5,Southgate,,,1.394
R3_T15,13:21:00,13:21:00,139,6,Southgate,,,1.634
R3_T15,,,216,7,Transfer Center,,,2.255
R3_T15,,,217,8,Transfer Center,,,2.446
R3_T15,,,1111,9,Transfer Center,,,2.69
R3_T15,,,218,10,Transfer Center,,,2.991
R3_T15,13:28:00,13:28:00,219,11,Transfer Center,,,3.584
R3_T15,,,220,12,Transfer Center,,,4.059
R3_T15,,,221,13,Transfer Center,,,4.373
R3_T15,,,222,14,Transfer Center,,,5.012
R3_T15,,,223,15,Transfer Center,,,5.419
R3_T15,,,1138,16,Transfer Center,,,5.716
R3_T15,,,1112,17,Transfer Center,,,5.903
R3_T15,13:35:00,13:35:00,139,18,Transfer Center,,,6.056
R3_T15,,,1114,19,Transfer Center,,,6.663
R3_T15,,,225,20,Transfer Center,,,7.11
R3_T15,,,306,21,Transfer Center,,,7.332
R3_T15,13:40:00,13:40:00,148,22,Transfer Center,,,7.673
R3_T16,13:45:00,13:45:00,148,1,Southgate,,,0
R3_T16,,,213,2,Southgate,,,0.607
R3_T16,,,214,3,Southgate,,,0.879
R3_T16,,,1136,4,Southgate,,,1.201
R3_T16,,,1137,5,Southgate,,,1.394
R3_T16,13:51:00,13:51:00,139,6,Southgate,,,1.634
R3_T16,,,216,7,Transfer Center,,,2.255
R3_T16,,,217,8,Transfer Center,,,2.446
R3_T16,,,1111,9,Transfer Center,,,2.69
R3_T16,,,218,10,Transfer Center,,,2.991
R3_T16,13:58:00,13:58:00,219,11,Transfer Center,,,3.584
R3_T16,,,220,12,Transfer Center,,,4.059
R3_T16,,,221,13,Transfer Center,,,4.373
R3_T16,,,222,14,Transfer Center,,,5.012
R3_T16,,,223,15,Transfer Center,,,5.419
R3_T16,,,1138,16,Transfer Center,,,5.716
R3_T16,,,1112,17,Transfer Center,,,5.903
R3_T16,14:05:00,14:05:00,139,18,Transfer Center,,,6.056
R3_T16,,,1114,19,Transfer Center,,,6.663
R3_T16,,,225,20,Transfer Center,,,7.11
R3_T16,,,306,21,Transfer Center,,,7.332
R3_T16,14:10:00,14:10:00,148,22,Transfer Center,,,7.673
R3_T17,14:15:00,14:15:00,148,1,Southgate,,,0
R3_T17,,,213,2,Southgate,,,0.607
R3_T17,,,214,3,Southgate,,,0.879
R3_T17,,,1136,4,Southgate,,,1.201
R3_T17,,,1137,5,Southgate,,,1.394
R3_T17,14:21:00,14:21:00,139,6,Southgate,,,1.634
R3_T17,,,216,7,Transfer Center,,,2.255
R3_T17,,,217,8,Transfer Center,,,2.446
R3_T17,,,1111,9,Transfer Center,,,2.69
R3_T17,,,218,10,Transfer Center,,,2.991
R3_T17,14:28:00,14:28:00,219,11,Transfer Center,,,3.584
R3_T17,,,220,12,Transfer Center,,,4.059
R3_T17,,,221,13,Transfer Center,,,4.373
R3_T17,,,222,14,Transfer Center,,,5.012
R3_T17,,,223,15,Transfer Center,,,5.419
R3_T17,,,1138,16,Transfer Center,,,5.716
R3_T17,,,1112,17,Transfer Center,,,5.903
R3_T17,14:35:00,14:35:00,139,18,Transfer Center,,,6.056
R3_T17,,,1114,19,Transfer Center,,,6.663
R3_T17,,,225,20,Transfer Center,,,7.11
R3_T17,,,306,21,Transfer Center,,,7.332
R3_T17,14:40:00,14:40:00,148,22,Transfer Center,,,7.673
R3_T18,14:45:00,14:45:00,148,1,Southgate,,,0
R3_T18,,,213,2,Southgate,,,0.607
R3_T18,,,214,3,Southgate,,,0.879
R3_T18,,,1136,4,Southgate,,,1.201
R3_T18,,,1137,5,Southgate,,,1.394
R3_T18,14:51:00,14:51:00,139,6,Southgate,,,1.634
R3_T18,,,216,7,Transfer Center,,,2.255
R3_T18,,,217,8,Transfer Center,,,2.446
R3_T18,,,1111,9,Transfer Center,,,2.69
R3_T18,,,218,10,Transfer Center,,,2.991
R3_T18,14:58:00,14:58:00,219,11,Transfer Center,,,3.584
R3_T18,,,220,12,Transfer Center,,,4.059
R3_T18,,,221,13,Transfer Center,,,4.373
R3_T18,,,222,14,Transfer Center,,,5.012
R3_T18,,,223,15,Transfer Center,,,5.419
R3_T18,,,1138,16,Transfer Center,,,5.716
R3_T18,,,1112,17,Transfer Center,,,5.903
R3_T18,15:05:00,15:05:00,139,18,Transfer Center,,,6.056
R3_T18,,,1114,19,Transfer Center,,,6.663
R3_T18,,,225,20,Transfer Center,,,7.11
R3_T18,,,306,21,Transfer Center,,,7.332
R3_T18,15:10:00,15:10:00,148,22,Transfer Center,,,7.673
R3_T19,15:18:00,15:18:00,148,1,Southgate,,,0
R3_T19,,,213,2,Southgate,,,0.607
R3_T19,,,214,3,Southgate,,,0.879
R3_T19,,,1136,4,Southgate,,,1.201
R3_T19,,,1137,5,Southgate,,,1.394
R3_T19,15:23:00,15:23:00,139,6,Southgate,,,1.634
R3_T19,,,216,7,Transfer Center,,,2.255
R3_T19,,,217,8,Transfer Center,,,2.446
R3_T19,,,1111,9,Transfer Center,,,2.69
R3_T19,,,218,10,Transfer Center,,,2.991
R3_T19,15:31:00,15:31:00,219,11,Transfer Center,,,3.584
R3_T19,,,220,12,Transfer Center,,,4.059
R3_T19,,,221,13,Transfer Center,,,4.373
R3_T19,,,222,14,Transfer Center,,,5.012
R3_T19,,,223,15,Transfer Center,,,5.419
R3_T19,,,1138,16,Transfer Center,,,5.716
R3_T19,,,1112,17,Transfer Center,,,5.903
R3_T19,15:38:00,15:38:00,139,18,Transfer Center,,,6.056
R3_T19,,,1114,19,Transfer Center,,,6.663
R3_T19,,,225,20,Transfer Center,,,7.11
R3_T19,,,306,21,Transfer Center,,,7.332
R3_T19,15:43:00,15:43:00,148,22,Transfer Center,,,7.673
R3_T20,15:50:00,15:50:00,148,1,Southgate,,,0
R3_T20,,,213,2,Southgate,,,0.607
R3_T20,,,214,3,Southgate,,,0.879
R3_T20,,,1136,4,Southgate,,,1.201
R3_T20,,,1137,5,Southgate,,,1.394
R3_T20,15:56:00,15:56:00,139,6,Southgate,,,1.634
R3_T20,,,216,7,Transfer Center,,,2.255
R3_T20,,,217,8,Transfer Center,,,2.446
R3_T20,,,1111,9,Transfer Center,,,2.69
R3_T20,,,218,10,Transfer Center,,,2.991
R3_T20,16:03:00,16:03:00,219,11,Transfer Center,,,3.584
R3_T20,,,220,12,Transfer Center,,,4.059
R3_T20,,,221,13,Transfer Center,,,4.373
R3_T20,,,222,14,Transfer Center,,,5.012
R3_T20,,,223,15,Transfer Center,,,5.419
R3_T20,,,1138,16,Transfer Center,,,5.716
R3_T20,,,1112,17,Transfer Center,,,5.903
R3_T20,16:10:00,16:10:00,139,18,Transfer Center,,,6.056
R3_T20,,,1114,19,Transfer Center,,,6.663
R3_T20,,,225,20,Transfer Center,,,7.11
R3_T20,,,306,21,Transfer Center,,,7.332
R3_T20,16:15:00,16:15:00,148,22,Transfer Center,,,7.673
R3_T21,16:20:00,16:20:00,148,1,Southgate,,,0
R3_T21,,,213,2,Southgate,,,0.607
R3_T21,,,214,3,Southgate,,,0.879
R3_T21,,,1136,4,Southgate,,,1.201
R3_T21,,,1137,5,Southgate,,,1.394
R3_T21,16:26:00,16:26:00,139,6,Southgate,,,1.634
R3_T21,,,216,7,Transfer Center,,,2.255
R3_T21,,,217,8,Transfer Center,,,2.446
R3_T21,,,1111,9,Transfer Center,,,2.69
R3_T21,,,218,10,Transfer Center,,,2.991
R3_T21,16:33:00,16:33:00,219,11,Transfer Center,,,3.584
R3_T21,,,220,12,Transfer Center,,,4.059
R3_T21,,,221,13,Transfer Center,,,4.373
R3_T21,,,222,14,Transfer Center,,,5.012
R3_T21,,,223,15,Transfer Center,,,5.419
R3_T21,,,1138,16,Transfer Center,,,5.716
R3_T21,,,1112,17,Transfer Center,,,5.903
R3_T21,16:40:00,16:40:00,139,18,Transfer Center,,,6.056
R3_T21,,,1114,19,Transfer Center,,,6.663
R3_T21,,,225,20,Transfer Center,,,7.11
R3_T21,,,306,21,Transfer Center,,,7.332
R3_T21,16:45:00,16:45:00,148,22,Transfer Center,,,7.673
R3_T22,16:50:00,16:50:00,148,1,Southgate,,,0
R3_T22,,,213,2,Southgate,,,0.607
R3_T22,,,214,3,Southgate,,,0.879
R3_T22,,,1136,4,Southgate,,,1.201
R3_T22,,,1137,5,Southgate,,,1.394
R3_T22,16:56:00,16:56:00,139,6,Southgate,,,1.634
R3_T22,,,216,7,Transfer Center,,,2.255
R3_T22,,,217,8,Transfer Center,,,2.446
R3_T22,,,1111,9,Transfer Center,,,2.69
R3_T22,,,218,10,Transfer Center,,,2.991
R3_T22,17:03:00,17:03:00,219,11,Transfer Center,,,3.584
R3_T22,,,220,12,Transfer Center,,,4.059
R3_T22,,,221,13,Transfer Center,,,4.373
R3_T22,,,222,14,Transfer Center,,,5.012
R3_T22,,,223,15,Transfer Center,,,5.419
R3_T22,,,1138,16,Transfer Center,,,5.716
R3_T22,,,1112,17,Transfer Center,,,5.903
R3_T22,17:10:00,17:10:00,139,18,Transfer Center,,,6.056
R3_T22,,,1114,19,Transfer Center,,,6.663
R3_T22,,,225,20,Transfer Center,,,7.11
R3_T22,,,306,21,Transfer Center,,,7.332
R3_T22,17:15:00,17:15:00,148,22,Transfer Center,,,7.673
R3_T23,17:20:00,17:20:00,148,1,Southgate,,,0
R3_T23,,,213,2,Southgate,,,0.607
R3_T23,,,214,3,Southgate,,,0.879
R3_T23,,,1136,4,Southgate,,,1.201
R3_T23,,,1137,5,Southgate,,,1.394
R3_T23,17:26:00,17:26:00,139,6,Southgate,,,1.634
R3_T23,,,216,7,Transfer Center,,,2.255
R3_T23,,,217,8,Transfer Center,,,2.446
R3_T23,,,1111,9,Transfer Center,,,2.69
R3_T23,,,218,10,Transfer Center,,,2.991
R3_T23,17:33:00,17:33:00,219,11,Transfer Center,,,3.584
R3_T23,,,220,12,Transfer Center,,,4.059
R3_T23,,,221,13,Transfer Center,,,4.373
R3_T23,,,222,14,Transfer Center,,,5.012
R3_T23,,,223,15,Transfer Center,,,5.419
R3_T23,,,1138,16,Transfer Center,,,5.716
R3_T23,,,1112,17,Transfer Center,,,5.903
R3_T23,17:40:00,17:40:00,139,18,Transfer Center,,,6.056
R3_T23,,,1114,19,Transfer Center,,,6.663
R3_T23,,,225,20,Transfer Center,,,7.11
R3_T23,,,306,21,Transfer Center,,,7.332
